ID,Sales Rank,Date,Review Score,Review Count
1771470453,986196.0,"October 13, 2015",0.0,0
015201702X,545410.0,"August 1, 2003",4.67,9
0525428879,20440.0,"October 20, 2015",4.2,148
1589478525,3234335.0,"October 3, 2002",5.0,2
0152050647,280282.0,"August 1, 2004",4.42,28
0761355618,1922648.0,"January 1, 2010",4.67,3
1118952219,393800.0,"April 27, 2015",3.68,3
0778712397,1056634.0,"October 28, 2013",3.0,1
0698119096,377170.0,"March 6, 2002",4.73,11
0395214076,319032.0,"September 10, 1975",4.38,50
1402784058,362762.0,"November 1, 2011",4.54,237
1442485213,9967.0,"August 27, 2013",4.91,105
0545559804,181718.0,"March 25, 2014",4.94,17
1558967389,868339.0,"March 1, 2015",5.0,4
1481444077,44447.0,"November 18, 2014",4.37,543
1432919806,10522356.0,"December 15, 2008",0.0,0
075663525X,475655.0,"April 21, 2008",4.84,25
0688153259,491878.0,"September 19, 2000",4.51,8
0781430747,54287.0,"August 15, 1998",4.74,147
0984384855,136592.0,"April 13, 2013",4.59,41
0440417384,2790208.0,"March 13, 2001",5.0,5
0449815374,149045.0,"July 23, 2013",4.51,32
0439598389,3937.0,"June 1, 2004",4.2,476
0807588997,85536.0,,4.59,65
1879045443,1284262.0,"June 1, 1995",5.0,4
1596435402,53420.0,"August 27, 2013",4.81,41
0062063588,346595.0,"November 4, 2014",4.78,143
0399256172,543516.0,"March 15, 2012",5.0,14
0553497774,1347229.0,"January 6, 2015",5.0,4
030797586X,174.0,"August 7, 2012",4.64,766
0763646733,18027.0,"June 8, 2010",4.62,149
0805087036,1047360.0,"August 4, 2009",4.63,16
1442412879,32580.0,"September 7, 2010",4.44,119
0803731671,797070.0,"January 20, 2011",4.5,12
0142414581,115030.0,"October 15, 2009",4.36,69
1416938648,1277815.0,"December 4, 2007",4.67,9
0618152385,59253.0,"September 24, 2001",4.63,86
038097827X,429947.0,"August 5, 2003",4.58,145
1623540143,96849.0,"August 1, 2013",4.76,17
0375844457,2299879.0,"October 13, 2009",3.83,63
0843120835,1083939.0,"August 3, 2006",4.65,20
0448461935,54778.0,"January 8, 2015",4.5,10
0439873908,378892.0,"October 1, 2007",4.76,13
0689842147,73358.0,"May 1, 2001",4.8,20
0865056919,5572102.0,"May 1, 1998",0.0,0
178249037X,3722476.0,"July 11, 2013",0.0,0
1905516029,9451923.0,"May 26, 2006",0.0,0
1421530546,39332.0,"June 2, 2009",4.47,86
0778724476,728939.0,"March 1, 2005",4.0,5
0439915015,979560.0,"April 30, 2013",4.95,38
0983637725,1076592.0,"July 1, 2014",4.82,49
1935179195,393470.0,"September 25, 2012",4.41,15
0764145797,2979.0,"October 1, 2010",4.76,133
0545662982,171866.0,"August 26, 2014",4.84,26
1589258649,113070.0,"March 1, 2011",4.74,123
054713178X,227808.0,"September 22, 2008",4.8,144
0547014856,705294.0,"October 6, 2008",4.88,16
1580175384,6668.0,"May 1, 2004",4.61,207
0062089447,16715.0,"September 27, 2011",4.33,4330
1472307909,425234.0,"March 22, 2013",4.71,27
0807530328,26965.0,"January 1, 1998",4.63,81
1926516966,1033474.0,"September 1, 2015",4.15,7
0736431217,90179.0,"October 1, 2013",4.63,857
061873743X,82302.0,"April 28, 2008",4.56,85
1586176226,185932.0,"March 3, 1945",4.67,9
0756611660,191659.0,"May 16, 2005",4.44,34
0399254773,39887.0,"September 6, 2011",4.91,71
003046224X,102874.0,"January 1, 2007",4.8,27
0802723608,171338.0,"July 3, 2012",4.85,20
0060824972,22539.0,"December 27, 2005",4.36,488
149147971X,3655955.0,"January 1, 2016",5.0,1
0778702952,1251247.0,"June 1, 2001",5.0,1
0375827196,214079.0,January 2004,4.18,40
3791343335,317532.0,"October 24, 2009",4.76,8
0545734096,13016.0,"April 28, 2015",4.64,170
0545381819,66405.0,"April 28, 2015",4.67,43
0822585758,633065.0,"February 1, 2009",0.0,0
1465429425,5579.0,"April 7, 2015",4.71,53
082254976X,3152312.0,"February 1, 2000",0.0,0
0544339061,1249094.0,"January 27, 2015",5.0,3
0763658812,166003.0,"October 31, 2011",4.86,14
1452107610,74549.0,"April 2, 2013",4.01,83
077870923X,2769491.0,"May 30, 2013",0.0,0
0439309085,62424.0,"March 1, 2007",4.82,198
1570915040,2104825.0,"February 10, 2006",5.0,4
0736425829,15757.0,"May 12, 2009",4.31,67
0794519717,115636.0,"December 1, 2007",4.68,13
0689711999,47082.0,"August 30, 1987",4.41,103
0531252272,2291578.0,"September 1, 2009",4.29,7
1438073429,342826.0,"February 1, 2013",4.33,47
1616060026,2286819.0,"April 1, 2010",4.82,11
1927173574,887305.0,"June 15, 2014",5.0,6
1500746614,726931.0,"August 5, 2014",4.23,46
1936140799,480680.0,"July 1, 2012",4.85,45
1402750641,130170.0,"September 1, 2007",4.25,108
0761179801,114800.0,"February 25, 2014",4.79,23
0448454513,106099.0,"May 12, 2011",4.53,188
1927173124,916792.0,"August 1, 2012",3.5,10
1930900759,14842.0,"August 1, 2014",4.93,337
076117804X,12047.0,"June 17, 2014",4.78,107
0375823751,11642.0,"February 25, 2003",4.5,115
140710621X,1219133.0,"September 1, 2008",4.52,45
1426318138,41999.0,"August 5, 2014",4.82,17
0375851194,19611.0,"July 13, 2010",4.71,142
1937786048,919761.0,"October 4, 2012",4.7,10
1770493468,386103.0,"November 18, 2011",4.76,33
0316293180,232488.0,"July 1, 2014",4.76,16
0440228433,107698.0,"January 9, 2001",4.52,41
0316068705,53868.0,"April 12, 2011",4.54,1541
0375821783,11587.0,"November 26, 2002",4.7,81
0688162800,52944.0,"January 24, 2017",4.77,37
068815915X,2092922.0,"October 3, 2000",3.66,3
0553497723,144927.0,"January 6, 2015",4.82,60
1449428878,29623.0,"January 29, 2013",4.58,77
0873589092,23654.0,"July 25, 2006",4.54,50
0778742474,3131296.0,"October 1, 2008",3.01,3
0766062309,4109684.0,"January 1, 2015",5.0,1
0307979644,10011.0,"January 8, 2013",4.83,223
0486248437,51715.0,"May 1, 1985",4.71,44
0811848485,49950.0,"February 10, 2005",4.83,76
1553374797,732826.0,"February 1, 2003",5.0,11
1449427774,14219.0,"April 16, 2013",4.68,292
0147512921,40646.0,"December 26, 2014",4.87,15
1743214227,364126.0,"October 1, 2012",4.46,17
1465422951,58883.0,"June 30, 2014",4.85,19
1593274092,211095.0,"September 2, 2012",4.3,129
0062051857,15635.0,"June 3, 1999",4.8,189
155453819X,100730.0,"April 1, 2012",4.27,8
1580001173,2727108.0,"November 12, 2004",4.67,3
0766063518,6185258.0,"January 1, 2015",0.0,0
0688125522,1370272.0,"May 1, 1997",5.0,3
1511541784,14715292.0,"April 7, 2015",1.0,1
076136191X,3084105.0,"August 1, 2010",3.35,3
0547614322,14805.0,"May 2, 2011",4.21,669
0689845006,61507.0,"December 1, 2001",4.81,68
0471219819,1719903.0,"March 14, 2003",4.33,3
0545405726,135591.0,"January 1, 2013",4.24,81
159441498X,1537759.0,"July 1, 2005",4.4,20
1433955547,13916109.0,"August 1, 2011",0.0,0
0778745562,7661352.0,"January 1, 2009",5.0,1
1467745448,126471.0,"September 1, 2014",4.29,7
0792264541,194859.0,"August 14, 2007",4.25,8
1467757926,6079967.0,"January 1, 2015",5.0,1
0394800168,981.0,"August 12, 1960",4.78,1374
1467713678,170291.0,"March 1, 2014",4.74,27
0763651222,835991.0,"February 22, 2011",5.0,6
0811867846,26790.0,"October 19, 2011",4.65,81
0545610613,8598.0,"January 7, 2014",4.73,59
0375858423,35562.0,"March 9, 2010",4.84,56
162403439X,3460753.0,"September 1, 2014",0.0,0
0064440133,34417.0,"November 14, 1978",4.78,130
1481426036,111328.0,"August 11, 2015",4.93,27
0448479451,19865.0,"May 1, 2014",4.82,49
0531137848,374355.0,"September 1, 2010",5.0,5
0595345212,1950517.0,"April 26, 2005",4.0,5
0060521228,49881.0,"April 15, 2003",4.21,181
0553510401,103426.0,"January 5, 2016",4.83,174
073684631X,3488892.0,"September 1, 2005",4.0,2
0375831150,302478.0,"August 28, 2007",4.72,25
0671449028,481.0,"November 30, 1982",4.65,2526
0778751937,2634262.0,"January 15, 2010",0.0,0
1570915369,39487.0,"July 1, 2011",4.88,45
1742208169,367795.0,"October 1, 2011",4.31,49
1580626866,923699.0,"March 1, 2002",3.92,44
0060248025,8714.0,"January 24, 2006",4.76,426
0545746604,299106.0,"December 22, 2015",4.93,80
0307155102,2141.0,"September 1, 1999",4.61,1655
1405273534,897578.0,"November 20, 2014",4.7,237
1940716268,1658574.0,"August 4, 2015",4.42,68
1483811670,29365.0,,4.13,28
0816723613,1429516.0,"January 8, 1990",4.8,5
0670844926,2595589.0,"September 1, 1992",5.0,2
0142421227,511078.0,"August 16, 2012",4.59,31
0843107707,4422.0,"February 2, 2004",4.81,30
1416906258,310026.0,"August 7, 2007",4.21,617
0374301018,79507.0,"August 4, 2015",4.64,92
1464403198,1553394.0,"September 1, 2012",4.5,4
0064404781,92915.0,"July 30, 1993",4.32,37
1404241817,5575647.0,"January 1, 2008",0.0,0
1937616010,1097640.0,"November 1, 2011",4.66,15
0448480832,25514.0,"October 30, 2014",4.64,46
0756623316,136773.0,"August 21, 2006",4.64,75
0531214486,991837.0,"September 1, 2009",5.0,1
0062075470,86114.0,"March 13, 2012",4.87,56
0316557161,50003.0,"July 1, 1997",4.81,149
1402798954,5373996.0,"February 4, 2014",5.0,1
1481450018,396227.0,"April 26, 2016",4.51,12
076116653X,6253.0,"May 1, 2012",4.67,91
1465408991,192841.0,"July 1, 2013",4.5,10
0751328421,1366809.0,"July 27, 2000",3.0,1
0439440645,1589398.0,"April 1, 2003",4.67,3
142967329X,1504222.0,"August 1, 2011",2.0,1
188559383X,160206.0,"May 1, 2003",4.65,28
1404803602,109571.0,"January 1, 2004",4.26,29
0979851114,497986.0,"April 2, 2008",5.0,10
0874838061,1607821.0,"July 26, 2006",4.73,11
0394896742,17433.0,"November 8, 1988",4.52,79
1432954105,2718164.0,"January 1, 2011",3.0,2
0486441334,1043155.0,"June 3, 2005",4.01,11
0763645133,119479.0,"September 22, 2009",4.75,12
0735821526,1050425.0,"August 31, 2007",4.75,8
0778734773,935071.0,"October 1, 2007",1.0,1
0517885581,54172.0,"August 12, 1997",4.84,52
0060575727,149429.0,"June 29, 2004",4.37,13
1572225629,156965.0,"April 26, 2001",4.56,9
0761139788,1598517.0,"December 12, 2005",5.0,3
1499435673,11285728.0,"August 1, 2015",0.0,0
1613744617,941220.0,"February 1, 2014",4.59,12
0802734227,448609.0,"April 15, 2014",4.72,25
1602130078,854534.0,"January 1, 2008",4.55,11
1572558172,600022.0,"August 1, 2002",3.6,12
0439557348,5313949.0,"January 1, 2004",0.0,0
1567664105,4880784.0,"August 1, 1997",5.0,1
0673362949,4904289.0,"August 1, 1995",0.0,0
0990960900,1407633.0,"November 16, 2014",5.0,20
1554530288,177923.0,"February 1, 2008",4.73,55
006238032X,22624.0,"July 21, 2015",4.68,65
1908707186,8341.0,"March 28, 2013",4.2,73
0440421330,211733.0,"July 11, 2006",4.55,31
0802853021,210060.0,"July 9, 2008",4.87,23
0763663514,216785.0,"March 10, 2015",4.82,33
0811480542,2296130.0,"January 1, 1993",5.0,2
0486271234,641111.0,"May 26, 1992",4.64,11
0486444589,104937.0,"November 1, 2005",4.43,99
076117978X,46951.0,"December 30, 2014",4.64,29
0778720675,184127.0,"October 1, 2004",5.0,4
1938591003,2200055.0,"November 1, 2012",4.5,2
1442444223,95562.0,"January 3, 2012",4.48,193
1580131263,215027.0,"August 1, 2005",4.62,35
184550108X,758357.0,"July 20, 2011",3.9,9
1514234440,560332.0,"June 8, 2015",4.25,4
0736852247,5612072.0,"September 1, 2004",0.0,0
1607534681,10511845.0,"July 1, 2014",0.0,0
0307988295,363.0,"August 1, 2000",4.53,346
0525672834,2872686.0,"September 26, 1990",4.73,15
0807508551,2609.0,"September 1, 2010",4.78,642
0062075535,9010.0,"September 24, 2013",4.7,100
0152056750,29580.0,"October 1, 2006",4.2,20
0689874235,13543.0,"January 1, 2005",4.29,389
0694014222,42996.0,"January 26, 2010",4.49,308
0431152586,,"February 5, 2002",0.0,0
0763615668,56104.0,"March 1, 2003",4.65,106
0786838655,817.0,"April 1, 2006",4.65,4610
053121429X,380890.0,"February 1, 2015",4.2,5
0064434435,51803.0,"September 2, 2003",4.84,31
1885008163,1575482.0,"October 1, 2000",3.8,5
0399242058,5750.0,"August 30, 2002",4.7,177
0761390391,1201.0,"August 1, 2014",4.86,29
0823405338,32012.0,"January 1, 1978",4.66,52
1890674206,1098595.0,"July 1, 2007",4.75,4
1589803450,258134.0,"June 30, 2005",4.46,11
0394810406,12171.0,"May 12, 1967",4.43,216
0749680903,11560224.0,"June 26, 2008",0.0,0
0756550246,1552625.0,"January 1, 2015",5.0,1
0736849688,3450129.0,"September 1, 2005",4.58,7
1624231098,1502441.0,"September 1, 2014",5.0,10
0448479095,43806.0,"June 26, 2014",4.66,21
1613749619,15057.0,"March 1, 2015",4.93,38
1470017628,15097325.0,"February 3, 2012",0.0,0
0448434113,37184.0,"January 19, 2004",4.66,127
0762779950,1049161.0,"May 15, 2012",4.4,22
1590181026,4722482.0,"November 7, 2003",5.0,1
0791047288,13307173.0,"April 1, 1997",0.0,0
0547719035,110054.0,"March 6, 2012",4.75,37
1250046653,1761617.0,"February 18, 2014",5.0,3
4907009143,2655103.0,"May 28, 2015",5.0,1
0971851565,42238.0,"October 31, 2011",4.47,93
0439567068,188002.0,"February 1, 2004",4.57,64
1596439661,142343.0,"April 14, 2015",4.13,33
1433682370,864400.0,"August 1, 2014",4.55,11
1609805690,105026.0,"October 28, 2014",4.52,19
0486473880,279163.0,"October 22, 2009",4.78,9
0689829833,42167.0,"October 1, 1999",4.49,770
1782765549,97377.0,"June 16, 2015",4.31,23
0060576367,940120.0,"July 26, 2005",4.58,14
077874213X,1044812.0,"October 1, 2008",4.0,1
1416949232,77315.0,"January 8, 2008",4.8,39
1858810558,4924900.0,"September 1, 2007",5.0,1
1442498374,63849.0,"January 7, 2014",4.77,82
1402739125,4927.0,"March 1, 2007",4.58,216
1587215365,1265766.0,"December 1, 2000",4.0,4
0887432875,2348.0,"April 15, 2015",4.5,187
1483812162,16373.0,"August 15, 2014",4.62,49
0618226117,51995.0,"September 30, 2002",4.67,41
0865058881,467793.0,"March 15, 1998",4.78,9
0547959222,41955.0,"September 2, 2014",4.79,46
0789465213,634388.0,"January 3, 2001",4.67,188
1449423035,271231.0,"July 9, 2013",4.51,14
0670011142,427297.0,"September 16, 2010",4.58,7
0547595298,16942.0,"September 6, 2011",4.63,126
1467715387,1560001.0,"August 1, 2013",0.0,0
1590308123,11920.0,"July 27, 2010",4.56,84
0823962989,4300840.0,"August 1, 2003",0.0,0
0618462643,1082329.0,"August 23, 2004",4.22,67
1600143474,4410761.0,"August 1, 2009",4.0,1
161633469X,8311944.0,"February 15, 2014",5.0,3
0395971233,99592.0,"September 27, 1999",4.39,76
0789499967,30077.0,"March 1, 2004",4.32,100
0375858008,579046.0,"September 13, 2011",4.91,95
1434291944,1176900.0,"August 1, 2014",4.61,22
0746016549,3718716.0,June 1994,4.0,2
1426308051,79169.0,"April 12, 2011",4.18,36
0547237650,6662.0,"May 4, 2009",4.65,436
0027888460,1564518.0,"April 1, 1995",4.67,6
4871878015,1760373.0,"April 14, 2009",4.5,4
0060742364,339049.0,"March 28, 2006",4.76,67
1561457264,30748.0,"February 1, 2014",4.6,124
0736879005,1584441.0,"January 1, 2007",4.3,7
1883672546,20596.0,"July 1, 1998",4.71,117
0237516918,,1997,0.0,0
1423640748,61246.0,"August 1, 2015",4.46,11
143392160X,5427731.0,"July 1, 2009",0.0,0
1432938789,2041040.0,"September 1, 2010",0.0,0
0823408418,567595.0,"September 1, 1990",4.55,55
0147515661,69966.0,"June 2, 2015",4.28,11
0375830014,319484.0,"September 28, 2004",4.9,10
1624314775,2887633.0,"August 1, 2013",0.0,0
0439298199,199037.0,"July 1, 2011",4.4,59
067985438X,2662.0,"October 8, 1996",4.71,410
150866093X,686315.0,"February 27, 2015",4.75,4
0553533967,53224.0,"July 7, 2015",4.22,14
1603209646,4309.0,"June 11, 2013",4.75,190
0778742008,2005369.0,"February 1, 2012",4.0,1
0778797112,7382928.0,"November 1, 2002",0.0,0
1585368911,455447.0,"August 1, 2013",4.25,4
1771380047,290434.0,"August 1, 2013",4.59,296
1476536066,97235.0,"August 1, 2013",4.72,7
147653909X,7258702.0,"January 1, 2014",0.0,0
1416999604,36804.0,"May 25, 2010",4.72,101
072325916X,70127.0,"October 4, 2007",4.75,966
0448484277,11435.0,"December 22, 2015",4.78,66
1481422235,78200.0,"December 10, 2013",4.52,639
0545207002,2223.0,"July 1, 2012",4.75,381
1484743318,8174.0,"November 17, 2015",4.74,66
1484715578,61068.0,"September 1, 2015",4.57,45
1855617323,11859239.0,"July 24, 1998",0.0,0
168020081X,658350.0,"September 30, 2015",3.68,3
0395854024,135252.0,"March 3, 1997",4.67,52
0679889116,4072.0,"November 25, 1997",4.82,346
1927173558,217229.0,2013,4.12,9
1936137372,1155526.0,"March 10, 2014",5.0,2
0399240462,529.0,"June 30, 2003",4.64,639
0060002204,1660446.0,"August 23, 2005",4.19,41
0761167560,137519.0,"March 19, 2013",4.56,140
0395870828,26772.0,"September 27, 2011",4.68,240
1423140036,237483.0,"February 14, 2012",4.81,64
1609806638,584448.0,"January 26, 2016",5.0,2
031628324X,390935.0,"December 22, 2015",5.0,5
0789411369,401226.0,"September 1, 1996",4.18,77
0756605822,1693936.0,"July 19, 2004",4.8,5
0375867120,261884.0,"January 8, 2013",4.85,33
0963553941,2764595.0,"March 1, 2003",3.68,3
1426319355,54130.0,"January 6, 2015",4.2,5
160279068X,5194988.0,"August 1, 2007",0.0,0
0761112030,169506.0,"January 10, 1998",3.91,37
1107622700,1262429.0,"March 31, 2014",4.8,5
0545149207,809188.0,"May 1, 2010",4.86,7
0064434931,41781.0,"September 5, 1998",4.65,22
0062294210,263914.0,"October 20, 2015",4.66,27
076115857X,23135.0,"August 5, 2010",4.63,118
1941367038,1867.0,"October 21, 2014",4.6,347
142630286X,4356.0,"July 8, 2008",4.74,163
076366748X,147538.0,"November 26, 2013",5.0,5
0531147770,818865.0,"March 1, 2008",4.34,9
1845078128,2293557.0,"September 1, 2008",4.56,9
0991300319,3035393.0,"April 21, 2015",4.5,2
1505696100,3138987.0,"December 26, 2014",5.0,3
1423171012,50796.0,"May 14, 2013",4.73,132
1851750223,,"January 1, 1994",0.0,0
1338029991,157.0,"November 10, 2015",4.61,1152
0395300843,56652.0,"September 17, 1984",4.57,110
146774493X,94385.0,"September 1, 2014",4.2,5
048628347X,510417.0,"September 9, 1994",3.49,6
0679886060,125147.0,"March 18, 1997",4.21,16
0375830782,193851.0,"February 26, 2008",5.0,18
1891662007,565634.0,"February 1, 2000",4.67,3
0544283295,111308.0,"October 7, 2014",4.68,523
9888240862,146359.0,"October 1, 2014",4.29,14
0062187740,48624.0,"August 26, 2014",4.83,45
0811826023,860.0,"February 1, 2000",4.8,1264
1844215784,7912588.0,"May 27, 2004",0.0,0
185697832X,6401253.0,"September 15, 1992",3.0,1
0375844139,1069310.0,"July 22, 2008",4.75,8
0152062521,50248.0,"November 1, 2007",4.67,178
006236717X,14133.0,"December 23, 2014",4.63,150
0689866526,19005.0,"February 1, 2004",4.06,103
0152058060,1104621.0,"June 18, 2013",4.37,13
0316247561,11205.0,"December 17, 2013",4.8,156
1935179802,336830.0,"April 14, 2015",4.88,25
0141325283,39547.0,"March 5, 2009",4.31,66
1554532574,2177707.0,"August 1, 2008",5.0,5
0152058575,1889160.0,"August 1, 2006",4.01,9
0763656461,758585.0,"February 12, 2013",4.76,8
0545236533,830578.0,"January 1, 2011",4.33,27
0547983999,72181.0,"March 5, 2013",4.62,78
0749645458,1596947.0,August 2002,0.0,0
0547818548,278020.0,"June 4, 2013",4.46,33
1568461763,319048.0,"August 1, 2003",4.85,19
0142500321,7187095.0,"September 15, 2003",0.0,0
1897522592,5216670.0,"September 1, 2009",5.0,1
0698116461,565406.0,"July 20, 1998",4.8,5
0971594074,1176545.0,"July 15, 2006",5.0,5
0570048656,551748.0,"June 1, 1996",4.83,6
0803733267,893986.0,"August 2, 2012",4.95,21
0805092536,1434304.0,"September 3, 2013",5.0,2
0545826241,668381.0,"August 25, 2015",4.2,5
0763669288,226992.0,"January 23, 2014",4.67,30
1484714555,217383.0,"June 2, 2015",4.61,21
1624036082,1817015.0,"January 1, 2015",0.0,0
054582334X,2437.0,"September 29, 2015",4.65,159
0486297675,62209.0,"July 10, 1997",4.68,16
0812018281,757044.0,"April 1, 1994",3.0,2
1426309139,9657.0,"January 10, 2012",4.69,102
1429601582,377328.0,"September 1, 2007",3.35,3
0062089579,4843.0,"September 17, 2013",4.81,161
1452131562,112318.0,"August 25, 2015",4.34,50
1429676515,2009162.0,"January 1, 2012",2.0,5
1597112887,771203.0,"September 1, 2014",5.0,5
0544455916,128971.0,"June 16, 2015",5.0,3
0375869352,48577.0,"August 9, 2011",4.81,57
0750247932,,"January 26, 2006",0.0,0
1442498323,7353.0,"May 7, 2013",4.72,57
1848585721,10699118.0,"January 1, 2013",0.0,0
081186779X,387023.0,"August 12, 2009",4.56,43
0778797104,4397315.0,"March 1, 2003",0.0,0
0078794285,982868.0,"March 30, 2007",4.39,8
849838236X,876251.0,"June 15, 2012",4.61,38
1846436036,777998.0,"October 15, 2013",4.76,13
0199151229,1380014.0,"August 20, 2007",4.33,3
1402290829,49688.0,"October 1, 2013",4.77,110
1481435159,44117.0,"April 12, 2016",4.32,12
1621570843,135647.0,"August 26, 2013",4.83,276
1426320868,93190.0,"November 10, 2015",4.79,133
1589808932,2519058.0,"February 15, 2011",0.0,0
082341230X,1094831.0,"November 1, 1995",4.67,3
0938256815,10348.0,"April 15, 2015",4.68,107
1625881126,7787023.0,"September 1, 2015",0.0,0
0399231188,1442202.0,"October 25, 1999",4.75,4
1419715313,48753.0,"May 5, 2015",4.72,290
0544173201,40727.0,"March 4, 2014",4.63,39
1483808742,11852.0,"August 15, 2014",4.3,87
0689878257,3972875.0,"January 6, 2005",4.76,113
0590059459,240934.0,"August 1, 1998",4.32,6
1879794209,176331.0,"December 8, 2006",4.23,38
1606944312,6054836.0,"August 1, 2009",0.0,0
054755799X,15802.0,"October 29, 2013",4.61,77
1404270809,,"August 30, 2006",0.0,0
1250050545,12850.0,"October 7, 2014",4.79,87
0316127159,1051.0,"September 1, 2001",4.83,529
0152656618,1794866.0,"April 30, 1993",4.47,73
B00AC07RIQ,,"November 13, 2013",0.0,0
1426310498,14.0,"August 14, 2012",4.8,976
1429633689,6349464.0,"July 1, 2009",0.0,0
0152057803,13272.0,"September 1, 2006",4.32,839
0804835187,300947.0,"September 15, 2003",4.41,30
0825620031,74389.0,January 1997,4.55,85
0375814418,4252031.0,"July 16, 2002",5.0,1
0763638854,54984.0,"July 22, 2008",4.73,52
0545238307,133000.0,"March 1, 2012",4.73,32
0531238547,106406.0,"September 1, 2013",5.0,7
149142138X,4528873.0,"January 1, 2015",0.0,0
0448424851,7819.0,"February 18, 2002",4.81,100
0553520598,2150.0,"July 14, 2015",4.58,515
1621574695,89218.0,"April 25, 2016",4.93,72
0859537986,34007.0,"September 1, 2001",4.51,170
0531289966,1385905.0,"March 1, 2011",3.0,2
1575059622,3014311.0,"August 1, 2009",5.0,2
1937913406,592317.0,"January 23, 2013",3.0,2
0375831185,85688.0,"May 10, 2005",4.63,57
1591430631,1363433.0,"September 18, 2006",4.67,3
0385385374,76748.0,"July 22, 2014",4.75,46
1505421004,997700.0,"December 8, 2014",4.29,24
1607530953,6673566.0,"July 1, 2010",0.0,0
0544159039,564927.0,"June 3, 2014",4.96,62
0670035149,285143.0,"July 22, 2002",4.7,33
0147510619,668951.0,"December 26, 2013",4.5,12
1438005016,1530911.0,"February 1, 2014",4.78,9
161626912X,5094398.0,"January 1, 2013",0.0,0
0789473739,95448.0,"January 17, 2001",5.0,5
0062221337,155575.0,"November 27, 2012",4.78,44
185100081X,,December 1995,0.0,0
B0056KOIAW,,,0.0,0
1423171004,802762.0,"December 17, 2013",3.6,10
0749636025,20493003.0,"October 9, 2003",0.0,0
1624032192,2263217.0,"January 1, 2014",0.0,0
1442426624,721.0,"October 4, 2011",4.64,301
0679808094,16628.0,"September 19, 1990",4.62,123
1616081635,513492.0,"January 3, 2011",4.33,15
0020437501,55001.0,"August 1, 1971",4.52,96
1467745472,1094110.0,"September 1, 2014",4.64,11
0062008382,27280.0,"April 10, 2012",4.79,33
0809166372,327122.0,"May 1, 1997",4.69,52
1607301741,72977.0,"April 6, 2012",4.68,39
0448432439,986600.0,"December 29, 2003",4.6,20
0879739843,601354.0,"September 1, 2001",4.6,61
0448419769,28545.0,"March 6, 2000",4.62,59
1612283055,5325735.0,"January 15, 2013",0.0,0
048629756X,5072.0,"July 10, 1997",4.54,144
0062397524,921376.0,"March 17, 2015",4.83,30
1426317131,5064.0,"May 27, 2014",4.46,60
1416927883,27718.0,"May 22, 2007",4.63,368
0064472582,46435.0,"February 17, 2004",3.8,66
1570916969,1688096.0,"June 1, 2006",1.0,1
037582538X,55721.0,"January 1, 2004",4.86,91
0194247023,1999787.0,"May 15, 2010",5.0,1
1491452145,4023469.0,"August 1, 2015",0.0,0
0553539078,300908.0,"January 5, 2016",4.72,7
160730211X,155470.0,"May 15, 2013",4.75,19
0792253825,1584661.0,"March 27, 2007",5.0,1
1482404559,2271992.0,"January 1, 2014",5.0,2
1782491988,2795585.0,"March 12, 2015",0.0,0
1602392684,2392604.0,"May 6, 2008",5.0,4
0544341155,48945.0,"November 18, 2014",4.92,24
1107615577,1142210.0,"March 2, 2015",0.0,0
0671493183,1656.0,"October 11, 1984",4.49,1046
054568515X,9472.0,"March 25, 2014",4.77,396
0689712634,84907.0,"August 30, 1988",4.5,46
0763645125,302078.0,"September 22, 2009",4.5,4
0521126568,1801947.0,"August 13, 2010",4.88,8
1442493607,79231.0,"May 6, 2014",4.9,10
0060743867,3947.0,"September 25, 2007",4.59,186
0375855505,533922.0,"January 12, 2010",4.58,35
0736431411,124.0,"September 24, 2013",4.84,356
1479584991,922887.0,"August 1, 2015",5.0,2
0064441466,78602.0,"March 15, 1991",4.77,46
0062189123,1000.0,"September 24, 2013",4.67,118
1493540912,2841179.0,"October 21, 2013",3.0,1
1553375041,879046.0,"August 1, 2004",4.8,5
1629201588,6088536.0,"January 1, 2015",0.0,0
0689862318,399318.0,"October 1, 2005",4.2,27
0385378483,25110.0,"February 25, 2014",4.75,80
0147510422,2267.0,"January 5, 2016",4.62,915
006168855X,362558.0,"February 10, 2009",4.88,16
1404855424,7818663.0,"January 1, 2010",0.0,0
0545563186,15777.0,"September 30, 2014",4.79,42
1600721087,7818586.0,"August 5, 2008",1.0,1
0735841632,498226.0,"April 5, 2014",4.75,23
0750231025,,"April 19, 2001",0.0,0
0761385886,28508.0,"August 1, 2012",4.58,12
0553508660,128925.0,"January 6, 2015",4.72,26
1587170949,215466.0,"February 1, 2001",4.32,103
1442430524,101646.0,"October 2, 2012",4.82,49
0448483009,67541.0,"April 21, 2015",4.92,24
0531245020,36530.0,"January 15, 2013",4.72,25
0307105458,1333.0,"June 10, 2003",4.31,264
0062075489,1332.0,"July 3, 2012",4.7,145
1404266089,5555053.0,"January 1, 2007",0.0,0
0736423990,238055.0,"January 10, 2006",4.69,303
0152014535,1510007.0,"October 1, 1997",5.0,3
0439455847,1335757.0,"May 1, 2005",5.0,4
142632068X,7760.0,"August 4, 2015",4.85,53
1476599262,3414569.0,"July 1, 2014",0.0,0
0843182717,11475.0,"March 3, 2015",4.76,250
1442406046,220080.0,"October 4, 2011",4.0,5
1432940015,4017609.0,"September 1, 2010",4.33,3
0545627761,35867.0,"June 24, 2014",4.7,59
