ID,Sales Rank,Date,Review Score
1879196026,2092434,"February 24, 2010",4.51
0061449393,2911611,"December 29, 2009",4.67
0823415694,2149102,"July 1, 2001",3.35
0142500313,6113010,"July 28, 2003",5.0
0142500321,7187095,"September 15, 2003",0
B005Q5VAGM,4059832,"December 28, 2010",4.01
0888998074,2814866,"August 28, 2007",5.0
0618103139,1383974,"September 24, 2001",4.75
B005SN2CX2,9173761,"April 1, 2001",0
1581780419,2028289,"December 31, 2005",0
0375844244,5417756,"May 13, 2008",0
1575340348,1043762,"November 30, 2003",4.76
0142500291,4374043,"June 23, 2003",3.0
0062117459,25950,"April 30, 2013",4.63
0060256575,15268,"January 24, 2006",4.82
1423142012,88965,"August 14, 2012",4.72
0736434852,31703,"July 28, 2015",4.73
0385735367,22122,"May 14, 2013",4.64
0811818071,1554,"October 1, 1997",4.85
0375837280,32205,"August 12, 2008",4.84
0385735340,25735,"April 24, 2012",4.64
0689716966,10356,"March 31, 1993",4.7
0064430464,44185,"September 7, 1983",4.63
0375837329,54915,"April 28, 2009",4.73
0394810406,12171,"May 12, 1967",4.43
0062118463,97662,"April 29, 2014",4.76
0394800923,32207,"August 12, 1965",4.74
0375837302,71485,"January 13, 2009",4.57
076364515X,35453,"September 8, 2009",4.64
0375837345,16789,"December 8, 2009",4.78
0394829115,728143,"September 12, 1974",4.81
014133259X,94904,"May 12, 2011",4.51
1570616280,100572,"September 22, 2009",4.68
0062118498,92577,"April 28, 2015",4.82
1423113381,22123,"May 4, 2010",4.46
0679800921,47403,"October 17, 1989",4.75
1934860018,143043,July 2009,4.65
0142417521,69269,2011,4.68
0061767980,535856,"July 26, 2011",4.87
0316041475,51049,"May 10, 2011",4.5
0375872922,1048691,"August 26, 2014",4.19
1561452084,58568,"September 1, 2000",4.22
0545178185,303448,"January 6, 2015",4.74
0142419605,123280,"July 12, 2011",4.4
1595145931,150535,"December 3, 2013",4.4
0679810455,94931,"September 24, 1991",4.49
0689860080,85316,"April 1, 2003",4.63
1595147594,964236,"June 23, 2015",4.2
0440422299,112292,"July 14, 2009",4.47
0714865354,102459,"April 16, 2013",4.68
1416906258,310026,"August 7, 2007",4.21
1484714903,801948,"October 6, 2015",4.72
1585362174,103529,"May 26, 2004",4.36
067987318X,267774,"March 7, 1995",4.35
0061176125,114030,2007,4.63
0763626821,114036,"May 11, 2010",4.4
0688073336,349300,"July 15, 1987",4.72
0679813578,410041,"February 20, 1991",4.75
161429058X,889870,"July 21, 2015",5.0
0938317784,297145,"September 1, 2003",4.91
0689830513,126269,"November 1, 1999",4.58
1606843079,354448,"February 28, 2012",4.58
1589803450,258134,"June 30, 2005",4.46
0152055320,112121,"April 1, 2008",4.71
0394890523,97165,"May 12, 1987",4.35
0810945843,58520,"September 1, 2003",4.8
0316308749,179280,"April 1, 1995",4.87
0786948094,272712,"August 28, 2007",4.51
1606843761,1113487,"February 10, 2015",4.82
0062271512,54961,"March 31, 2015",4.69
1908195843,3398217,"April 1, 2015",4.01
0689860072,127993,"April 1, 2003",4.7
0689713436,329608,"September 30, 1989",4.58
1585369098,469320,"April 1, 2015",4.84
1608934136,112062,"October 15, 2015",4.88
0395764815,142106,1992,4.0
0064408884,149378,"August 5, 2003",4.23
0399218599,273981,"April 29, 1992",4.81
0689711093,704869,"February 28, 1987",5.0
0152336788,588216,"October 21, 1987",4.71
0991410564,1877518,"August 1, 2015",4.94
0060298138,530155,"April 1, 2003",4.4
0807559725,174133,"September 1, 2001",4.5
0590383582,1059263,"October 1, 1999",4.6
053105988X,355868,"March 1, 1992",4.37
0316713171,711327,"September 1, 2001",4.51
078942455X,1286636,"September 17, 1997",4.76
0152656618,1794866,"April 30, 1993",4.47
0803717377,432616,"September 1, 1995",5.0
0803715390,1051166,"September 1, 1994",4.46
0152654755,2555737,"October 13, 1995",4.2
0816745110,1619750,"February 1, 1998",5.0
0811814882,537727,"January 1, 1997",4.92
0027888460,1564518,"April 1, 1995",4.67
1561385832,1145051,September 1995,4.6
0395066948,650200,"September 1, 1943",4.83
0374311757,1016946,"March 23, 2001",4.33
0316713147,357537,"April 1, 1996",4.28
0816731608,2470971,"April 1, 1997",4.5
0816723621,1083614,"September 19, 1998",4.8
0688148506,4979289,"April 25, 1996",4.67
0789425718,1119304,"September 15, 1998",4.67
0892390263,457520,"February 1, 1988",4.67
1555911862,1221313,"October 18, 1994",4.63
1561380628,1216292,"March 1, 1992",4.01
0941831612,1485422,"October 1, 1991",5.0
0823409961,891860,"March 1, 1993",4.46
0873585259,1656677,"July 1, 1991",4.67
0395827450,857576,"September 9, 1997",4.83
0689865600,1523388,"August 31, 2004",4.7
0590415255,5090583,"September 1, 1988",4.63
0590473786,446728,"September 1, 2000",4.55
0892391014,1637851,"November 1, 1991",4.92
0399219870,2835213,"May 26, 1993",3.79
1630760412,3101388,"September 15, 2015",0
068984137X,956923,"October 1, 2001",3.68
0802775764,720782,"November 1, 1999",4.34
0792270746,1163978,"July 1, 1998",3.9
0590469630,1425262,"November 1, 1994",4.5
0803717288,1421599,"March 1, 1995",4.5
0801088925,1713167,1992,5.0
081672363X,1508880,"August 1, 1996",5.0
0940666103,673809,"March 1, 1990",4.8
0689835957,2098971,"June 1, 2001",5.0
0590395009,2146388,"October 1, 2001",3.66
0590461567,1628718,"October 1, 2000",4.4
0380729024,2961283,"October 9, 2001",5.0
0816723605,1413541,"August 12, 1996",4.15
0027365700,2637560,"December 1, 1982",4.7
0152309799,1215518,"September 1, 1997",5.0
0689822332,542200,"May 1, 1999",4.67
0892391405,6016517,"June 9, 1997",4.75
0394728858,1720982,"March 12, 1985",4.67
0873586115,1772072,"July 1, 1997",4.8
076131900X,1799202,"September 1, 2001",4.0
0941270734,2730961,"March 1, 1993",3.5
1564557596,5331815,"July 1, 2000",5.0
006021287X,1690583,"September 1, 1995",5.0
1570421404,5137786,"December 1, 1994",0
1570611718,2800008,"October 31, 2000",4.32
0865432597,8904452,"March 1, 1997",4.0
0816723613,1429516,"January 8, 1990",4.8
0870040936,875735,"November 1, 1936",4.79
0823411060,952818,"March 1, 1994",4.67
0531070646,4814027,"September 1, 1995",5.0
0395727669,318309,"April 14, 1997",4.63
0873586476,4357938,"October 1, 1995",0
0399224130,656484,"April 21, 1993",5.0
0991624483,4940171,"August 21, 2014",5.0
082341230X,1094831,"November 1, 1995",4.67
0399233318,2053214,"October 1, 2001",4.67
1550176935,589217,"April 25, 2015",0
0892391316,3498868,"April 1, 1995",5.0
0060006439,2120027,"April 13, 2004",4.0
0531068129,2604167,"March 1, 1994",4.0
0688038492,2852989,"August 1, 1984",4.37
0316249513,2914714,"May 1, 1988",4.75
1772030635,2829670,"October 15, 2015",5.0
080370271X,1325677,"April 20, 1987",4.57
0688106803,1967680,"March 1, 1993",0
0865433747,1585406,"March 1, 1993",5.0
0531058832,1395568,"August 1, 1990",3.25
068981061X,3758714,"April 1, 1998",5.0
0816723583,1313681,"November 22, 1996",5.0
1891503014,3247579,"December 1, 1997",5.0
0786821752,2778976,"May 26, 1997",5.0
0195140192,2058840,"January 24, 2002",5.0
0874832837,1245916,"December 19, 2005",4.28
0816730261,2706354,"September 13, 1997",4.6
1598247468,2630380,"December 14, 2007",5.0
0763668966,1526,"October 8, 2013",4.6
043912042X,3210,"September 27, 2016",4.6
0061962791,1168,"January 2, 2013",4.56
0061478113,36234,"September 1, 2015",4.54
1423169816,1141,"February 5, 2013",4.67
0763642843,4593,"June 9, 2009",4.74
0547577117,4308,"August 2, 2011",4.55
0763678880,1401,"April 14, 2015",4.83
1484723309,3557,"August 4, 2015",4.87
0769685595,97812,"June 1, 2009",4.52
0545172969,5693,"January 1, 2010",4.45
0763665290,6157,"February 24, 2015",4.5
1484720334,615627,"September 29, 2015",4.68
0385389574,3803,"September 23, 2014",4.89
0873588282,2916,"February 1, 2003",4.67
1416905863,12505,"January 5, 2010",4.59
0061929573,9719,"September 28, 2010",4.7
0553494104,22486,"September 14, 2004",4.65
0545207002,2223,"July 1, 2012",4.75
0375850864,5580,"December 28, 2010",4.57
044022800X,131730,"December 12, 2000",4.5
0060760907,6855,"December 27, 2011",4.55
1442408073,39465,"September 21, 2010",4.41
0448489155,16439,"October 20, 2015",4.48
1484707001,74804,"November 4, 2014",4.67
0763665134,35421,"February 9, 2016",4.89
0375867430,8893,"April 24, 2012",4.65
0525446443,8935,"October 30, 1990",4.81
1423146573,200,"July 19, 2011",4.62
0375806156,25677,"September 24, 2002",4.7
067982412X,8028,"February 16, 1993",4.7
0544104439,56154,"September 2, 2014",4.91
067122350X,6530,"April 30, 1969",4.26
0140303359,18551,"May 6, 1986",3.94
1101993839,26313,"August 4, 2015",4.39
0152024468,408819,"September 1, 2000",4.53
0312535635,12863,"December 23, 2008",4.83
0060778911,248811,"July 26, 2005",4.49
1416990518,21081,"July 7, 2009",3.99
0307980537,531181,"May 27, 2014",4.86
148471556X,23663,"September 15, 2015",4.69
0394891899,49306,"May 12, 1988",4.58
0394846990,90198,"February 12, 1981",4.49
1426305281,26728,"September 8, 2009",4.4
0822571358,332213,"February 1, 2009",4.14
0679856471,103824,"October 27, 1998",4.46
0374323356,473361,"May 8, 2002",5.0
0199171580,194294,"October 6, 1994",4.73
1402759053,999187,"November 3, 2009",4.21
0811831582,135811,"June 1, 2001",4.66
0064461378,708192,"February 28, 1993",4.5
0763629324,150577,"October 25, 2005",4.56
0448455803,306038,"February 3, 2011",4.86
0789434261,399097,"November 9, 1998",4.8
0618473084,943279,"October 24, 2005",4.62
0762402083,296047,"February 24, 1998",4.14
0375828893,597972,"January 10, 2006",4.67
0763641669,1198743,"August 23, 2011",4.12
1556523955,73373,"October 1, 2001",3.75
0756645417,151102,"March 30, 2009",4.63
0375838627,432035,"January 23, 2007",4.67
0531237273,2056531,"March 1, 2009",5.0
1580893708,613181,"April 8, 2014",4.67
1426311087,302562,"April 8, 2014",4.76
0486469964,1709035,"February 19, 2009",4.4
0823421872,1796826,"April 1, 2011",3.56
0753465272,1011811,"March 1, 2011",4.8
0792283546,1937220,"June 1, 2005",4.88
0789458640,672047,"June 1, 2000",4.37
1426306962,2666938,"September 14, 2010",5.0
1426302258,1190472,"February 12, 2008",4.01
0064450775,1067083,"March 10, 1990",4.6
0618354026,554957,"August 25, 2003",4.23
1403454604,3424762,"September 13, 2004",4.0
9685389357,5866291,"August 30, 2007",0
044845033X,1426795,"October 15, 2009",3.0
061880045X,1061434,"October 6, 2008",4.13
0374317895,420223,"April 27, 2010",5.0
0195157737,3142559,"March 3, 2006",4.0
0590098470,1262539,"October 1, 2004",4.75
0762415932,2151165,"October 16, 2003",5.0
0817257527,10594948,"October 1, 1999",0
0763665045,290846,"February 26, 2013",4.63
1426302274,669643,"February 12, 2008",5.0
0789465078,615576,"October 1, 2000",4.6
1609050320,220633,"September 1, 2010",4.5
1429656344,1705880,"August 1, 2010",4.0
1416938583,1095484,"July 24, 2007",4.92
1426300727,1182799,"August 14, 2007",0
0547051999,656992,"May 18, 2009",4.75
1885593104,1052620,"August 1, 1997",4.29
0781436958,1428875,"October 1, 2001",3.67
0792270959,193128,"February 1, 1998",4.27
147659919X,7157988,"July 1, 2014",0
1403454574,1565365,"September 13, 2004",5.0
0753460475,1479116,"December 4, 2007",4.59
079227783X,495318,"November 14, 2006",0
B0000C7C34,1671327,,4.8
1426303874,605956,"January 13, 2009",4.83
019509249X,597091,"June 12, 1997",5.0
1590785614,1429088,"September 1, 2010",4.75
0761117571,617491,"April 1, 2000",5.0
0439549884,1108392,"October 1, 2003",4.63
0531208745,3774331,"February 15, 2012",4.67
1403460019,5240786,"October 21, 2005",3.0
0756607930,3753551,"November 29, 2004",0
1476599262,3414569,"July 1, 2014",0
1580893279,2223918,"February 1, 2011",3.4
0531301486,1576722,"March 1, 1999",4.17
0792253841,199279,"March 27, 2007",4.0
0395730910,1333814,"October 1, 1999",5.0
0778780759,4239451,"February 28, 2015",0
1426301308,1492975,"November 13, 2007",4.0
0395383501,4432329,"March 1, 1986",4.67
1491443405,1952410,"August 1, 2015",2.0
1476599270,318117,"July 1, 2014",4.0
0753456230,3566046,"October 24, 2003",4.0
1410949613,4102372,"February 1, 2013",0
087192384X,3006567,"December 31, 1998",5.0
0792272234,1595043,"March 1, 2001",3.35
0531162060,2074969,August 2000,4.5
0316158836,540490,"October 1, 2001",5.0
0794522394,3196439,"June 1, 2009",4.4
1894379047,3305797,"October 7, 2000",4.0
1426303882,2877680,"January 13, 2009",0
0860208656,2277374,"March 1, 1985",5.0
0761327665,3677053,"August 3, 2003",0
1856976742,2717957,"April 15, 1996",0
0531203778,8461152,"July 1, 2000",0
0761442707,6047378,"September 1, 2009",5.0
1476599254,2506871,"July 1, 2014",0
1609806328,26711,"September 22, 2015",4.75
140480157X,10667,"September 1, 2002",4.67
059045160X,26485,"May 1, 1992",4.67
0590480537,92216,"November 1, 1996",4.93
1554535956,65363,"February 1, 2011",4.68
0618152385,59253,"September 24, 2001",4.63
0064460495,136575,"May 23, 1986",4.56
0531228533,124708,"February 1, 2014",4.83
059095606X,398512,"October 1, 1998",4.71
1584855304,411905,"September 1, 2002",4.45
1933718056,122294,"April 15, 2005",4.46
0756697921,49506,"August 20, 2012",4.8
051627354X,1500851,"June 23, 2010",3.86
1579128327,120264,"May 26, 2010",4.43
0316300381,54323,April 1998,4.51
0688163238,8235,"October 19, 1998",4.27
0789420279,36980,"October 6, 1997",4.77
0823417670,65491,"September 1, 2002",4.51
0753455773,273941,"April 25, 2003",4.54
0688135781,68154,"March 29, 1995",4.51
0679890270,45951,"September 8, 1998",4.43
0590451588,69906,"August 1, 1992",4.78
0618428852,747065,"August 12, 2004",4.73
0328239755,821658,"April 7, 2006",3.91
1580131263,215027,"August 1, 2005",4.62
4805310774,1012833,"March 10, 2011",4.82
1499400144,6968366,"January 1, 2015",0
0764140760,347316,"October 1, 2008",3.6
143293340X,1247554,"June 23, 2010",4.67
1491460962,7137167,"August 1, 2015",4.5
0590451596,181423,"June 1, 1992",4.57
1612283039,3548070,"January 15, 2013",0
1620658917,77624,"January 1, 2013",5.0
0746033656,124961,"June 1, 1998",4.8
1619303051,337199,"October 13, 2015",5.0
0590451561,105045,"February 1, 1993",4.81
1429633786,1163980,"March 18, 2012",4.83
1404803602,109571,"January 1, 2004",4.26
0984080600,435078,"October 2, 2009",4.9
1432940724,1001984,"September 1, 2010",4.38
0064460118,170305,"September 25, 1985",4.8
0021492670,615591,"June 1, 2003",4.89
0328081752,617454,"January 16, 2008",4.23
0153858842,748086,"March 11, 2009",4.64
0328075701,715374,"January 2, 2004",4.55
1429633808,1198832,"August 1, 2009",4.49
078942049X,236195,"September 1, 1997",4.62
0078803101,817195,"December 12, 2008",4.09
032823978X,728945,"April 7, 2008",4.54
1429648643,279438,"May 1, 2010",4.63
0804841217,306429,"November 11, 2014",4.86
0590929224,100718,"October 1, 2000",4.6
0974934461,115194,"March 1, 2006",4.88
0618423923,902573,2007,4.78
1422207153,5021066,"October 30, 2008",0
0078693861,1010491,2005,5.0
0486418618,397751,"January 28, 2002",4.79
0064460290,87939,"May 23, 1986",4.67
0590960016,414327,"September 1, 1999",4.2
1556522908,276567,"July 1, 1998",4.1
0140546685,91378,"October 1, 1992",4.67
1429648651,221323,"May 1, 2010",5.0
0439567068,188002,"February 1, 2004",4.57
0328081787,825297,"January 16, 2008",4.21
0804840725,1299065,"October 13, 2015",4.53
1404801626,764695,"September 1, 2002",4.01
0689844476,24634,"May 1, 2001",4.58
0517880946,124443,1992,4.63
0374334994,78996,"April 1, 2008",4.25
0531147819,71869,"April 30, 2012",4.83
054747105X,217228,"March 5, 2013",4.95
0140375945,240607,"September 23, 1999",4.52
1476536066,97235,"August 1, 2013",4.72
0544050509,932219,"November 5, 2013",4.66
0395979021,619012,"October 25, 1999",4.54
0938467395,1809497,"October 22, 2012",5.0
1742378323,1864870,"November 1, 2011",4.67
1422223167,13756719,"September 1, 2012",0
1429617632,701743,"January 1, 2008",4.38
0810869845,1379931,"February 24, 2011",3.0
1429617624,371598,"January 1, 2008",5.0
1882658361,654474,"August 3, 2015",5.0
1623700361,995616,"September 1, 2013",4.86
0756517249,2186151,"September 1, 2005",4.5
1416916253,1079700,"July 1, 2006",4.75
1936223120,1622430,"October 15, 2013",4.73
1909193720,375569,"November 28, 2014",4.86
1410940802,513569,"August 1, 2011",0
0531148548,2601749,"March 1, 2008",2.32
1410940829,1788705,"August 1, 2011",2.5
0531281574,574132,"March 1, 2012",0
1606945521,2120457,"August 1, 2009",0
0791087905,2446000,"February 1, 2007",5.0
1433947692,573741,"January 1, 2011",3.0
0791087883,3478268,"January 1, 2007",0
0375866426,920866,"March 8, 2011",4.56
1422206750,13362117,"October 1, 2008",4.29
0823964620,4290888,"August 1, 2003",0
0778751988,1388013,"January 1, 2010",0
0736847065,3693438,"September 1, 2003",0
0736807942,795230,2002,4.0
0778751961,2176511,"January 1, 2010",0
155885424X,1733283,"February 28, 2008",3.5
0823964612,1940114,"August 1, 2003",0
1847800025,2241237,"July 12, 2011",0
0836873211,10628851,"July 30, 2006",0
1410924238,2318590,"October 1, 2006",3.0
083687241X,3806255,"August 30, 2006",0
1933693681,1382556,"October 19, 2010",4.33
077875197X,2529418,"January 1, 2010",0
0684191717,2242802,"March 30, 1990",3.0
0836872452,1101060,"August 30, 2006",5.0
1606132717,1413875,"September 21, 2015",4.75
0823964582,2959443,"August 1, 2003",0
0836872401,3463437,"August 30, 2006",0
1404847057,3607354,"September 1, 2008",5.0
0395776104,3558201,"October 16, 2000",4.5
1491441720,2695488,"August 1, 2015",0
1770502947,8835399,"March 19, 2015",0
0531265560,990089,"January 9, 2011",5.0
1599288613,6145095,"August 1, 2007",0
1491441739,2346360,"August 1, 2015",0
1881283216,4506351,"May 1, 1994",4.5
0439530822,223992,"March 1, 2004",4.0
0766025748,6438787,"October 1, 2006",0
0823989593,2225475,"January 1, 2004",0
1857070674,329665,"January 1, 1995",4.33
0789151545,690294,"December 1, 2000",5.0
1845077059,2642859,"July 21, 2009",4.67
0823964604,3493196,"August 1, 2003",0
1558855343,1404482,"March 1, 2009",5.0
0823984133,2059348,"August 1, 2002",0
1435885481,3602309,"January 1, 2010",0
0778715507,4960703,"February 28, 2015",0
0870203282,1652114,"October 30, 2002",4.0
1491441747,1984698,"August 1, 2015",0
0778751953,2610867,"January 15, 2010",0
0753466716,3722359,"February 28, 2012",4.5
1432962094,2447576,"July 1, 2011",0
1590846923,4698983,"January 1, 2004",0
1847800300,3472506,"February 23, 2010",0
1403450250,8976476,"May 1, 2004",0
0531208338,2147307,"September 1, 2008",5.0
1847802095,3764576,"September 27, 2011",4.0
0778751937,2634262,"January 15, 2010",0
0737747102,4590665,"March 12, 2010",0
0836873106,13943686,"July 1, 2006",0
1590840313,6526313,"February 1, 2002",0
1561454648,2389209,"October 1, 2008",4.15
1477767517,2206424,"August 1, 2014",0
1845076524,506339,"August 1, 2008",4.5
8424629442,3297095,"February 1, 2008",0
0545206960,3605,"March 1, 2011",4.86
0448489163,26396,"October 20, 2015",4.55
1623700000,31632,"March 1, 2013",4.79
0448489139,14742,"October 20, 2015",4.55
0448489147,26692,"October 20, 2015",4.71
0061827665,20549,"December 27, 2011",4.46
0152060308,10844,"September 1, 2006",4.73
0679832270,7756,"October 13, 1992",4.83
0805071636,8055,"October 1, 2002",4.66
0399163549,25464,"July 10, 2014",4.74
0789308843,22639,"May 30, 2003",4.61
0486439836,21927,"March 16, 2005",4.4
1561454613,279285,"September 1, 2008",4.19
0375867031,16095,"February 22, 2011",4.71
0679880836,30606,"September 9, 1996",4.86
1742208177,45623,"October 1, 2011",4.77
0763679755,17094,"September 8, 2015",4.78
0789310635,32127,"April 24, 2004",4.62
0142425710,60100,"April 28, 2015",4.76
1554987652,34237,"May 12, 2015",4.5
0062229184,441316,"February 17, 2015",4.46
0975958003,19353,"April 1, 2005",4.69
0977797937,18086,"October 1, 2006",4.62
0847843963,53268,"September 9, 2014",4.49
144242365X,150131,"March 11, 2014",4.78
0375806164,40777,"March 25, 2003",4.57
0688135765,41237,"September 20, 1996",4.67
0615785514,11375,"October 7, 2013",4.8
0140564411,18530,"August 1, 1998",4.86
0316523755,4275,"September 1, 2001",4.77
0689866526,19005,"February 1, 2004",4.06
0763638838,5055,"September 23, 2008",4.89
0786814543,20344,"June 3, 2002",4.54
043977733X,22636,"January 1, 2007",4.68
0399257748,2688,"January 8, 2015",4.42
031606002X,56663,"May 2, 2007",4.6
0449817814,14521,"July 23, 2013",4.65
1416961453,16691,2010,4.57
0811821315,24763,"July 1, 1998",4.67
1452138559,7264,"September 9, 2014",4.74
0312603835,100465,"May 10, 2011",4.76
1602190216,35509,"March 1, 2008",4.63
0142407577,10154,"March 1, 2007",4.58
0789309629,47555,"May 30, 2003",4.58
0689806981,25063,"February 1, 1996",4.55
0152025677,51982,"April 1, 2000",4.28
0802727948,37133,"July 3, 2012",4.62
0763669768,82411,"August 6, 2013",4.68
0395845181,39874,"April 14, 1997",4.55
0545773180,1056700,"August 25, 2015",4.43
0977797929,37047,"October 1, 2006",4.41
0394828925,32726,"January 21, 1989",4.54
0807530328,26965,"January 1, 1998",4.63
0064401758,32412,"September 2, 2003",4.46
0547406320,59240,"September 13, 2010",4.2
0698114124,8195,"August 8, 1996",4.7
0142300063,106011,"August 6, 2001",4.69
0448464624,8444,"June 27, 2013",4.78
0316401366,221839,"July 7, 2015",4.81
0394800753,20253,"October 12, 1949",4.65
0736429069,12006,"July 24, 2012",4.57
1423146913,212774,"July 30, 2013",4.39
1423171446,540252,"July 23, 2013",4.67
0152427309,24263,"October 10, 1985",4.83
0064407055,10221,"May 2, 2017",4.73
0736428518,4227,"January 10, 2012",4.58
0545284163,8188,"January 28, 2014",4.74
0736424539,408076,"July 24, 2007",4.83
073642802X,1267062,"July 12, 2011",4.1
1599909170,606677,"October 30, 2012",4.61
0874866820,688051,"September 1, 2015",4.52
0140319298,46225,"October 1, 1985",4.75
1619636131,6490,"February 24, 2015",4.59
1472375661,106871,"September 5, 2014",4.68
0871628686,22399,"July 8, 2000",4.7
1939352541,59492,"April 1, 2014",4.56
0312564228,15734,"October 11, 2011",4.71
0060521228,49881,"April 15, 2003",4.21
1484700422,6557,"June 16, 2015",4.84
1412718856,332380,"June 30, 2009",4.61
1619634856,76476,"February 24, 2015",4.79
1619632578,19375,"February 24, 2015",4.59
1423164105,28819,"June 4, 2013",4.5
0736481281,12442,"July 23, 2013",4.58
0385378483,25110,"February 25, 2014",4.75
0736427058,896214,"July 13, 2010",4.27
0736430024,602380,"August 7, 2012",4.88
1570917280,58379,"July 1, 2009",4.72
1632291029,243635,"May 19, 2015",4.83
0756666864,467216,"September 20, 2010",4.07
1582349908,663554,"May 1, 2005",4.69
193339059X,30886,"August 30, 2013",4.55
0060577363,29771,"March 27, 2007",4.63
1423164083,67112,"June 4, 2013",4.22
1423168461,553820,"July 23, 2013",4.8
0307931463,28001,"January 10, 2012",4.68
0803733747,170850,"September 13, 2012",4.62
0553524356,1162312,"July 14, 2015",5.0
0736432663,286601,"July 22, 2014",4.16
0060577398,63527,"March 11, 2008",4.65
0802723349,80067,"September 27, 2011",4.79
0449813835,862910,"January 8, 2013",4.69
0060824972,22539,"December 27, 2005",4.36
0545509130,70256,"May 28, 2013",4.72
0736431969,1028367,"July 22, 2014",4.86
0736424865,10649,"August 28, 2007",4.66
0486499170,44043,"May 17, 2012",4.43
0307976440,933207,"August 7, 2012",4.57
0553523414,698721,"July 28, 2015",5.0
0736433937,714827,"January 5, 2016",5.0
0736431551,277537,"January 7, 2014",4.21
0736429182,344607,"May 15, 2012",4.82
0553524380,224117,"July 28, 2015",5.0
0811876969,62741,"May 4, 2011",4.77
0545284171,50987,"February 25, 2014",4.71
0763650048,48129,"July 26, 2011",4.66
0394800826,108982,"October 12, 1939",4.73
1423129776,241411,"January 5, 2010",4.5
0736433082,102961,"January 6, 2015",4.77
1402766777,524524,"June 1, 2010",4.49
1570916012,98350,"July 1, 2003",4.91
1554532744,18545,"February 1, 2009",4.7
0486441032,2305,"April 27, 2005",4.08
0789310627,37897,"April 24, 2004",4.67
0762786477,628015,"April 12, 2013",4.28
0989226743,11528,"January 14, 2014",4.81
0486439828,15486,"February 4, 2005",4.53
0789315491,36963,"February 13, 2007",4.79
0843177373,33363,"April 21, 2005",4.59
0789322323,53599,"March 15, 2011",4.8
1481447866,77337,"October 6, 2015",4.49
1426309317,170319,"March 13, 2012",4.54
1742208169,367795,"October 1, 2011",4.31
1742208150,458569,"October 1, 2011",4.32
098922676X,14303,"May 9, 2014",4.97
0763668958,438768,"October 8, 2013",3.95
0789313898,46665,"February 21, 2006",4.48
0762779950,1049161,"May 15, 2012",4.4
148142601X,26166,"March 17, 2015",4.78
0763638552,114304,"April 14, 2009",4.86
0763669849,60578,"March 11, 2014",4.61
0789312247,63694,"February 22, 2005",4.71
1442466537,153713,"October 15, 2013",4.82
1609589858,68496,"August 27, 2015",4.8
0989226778,40118,"October 3, 2014",4.67
0964126206,273718,1998,4.05
0789318555,75791,"February 17, 2009",4.64
0061255122,221069,"April 10, 2007",4.72
1580626416,91982,"March 1, 2002",4.52
0763652725,426109,"March 22, 2011",4.64
157912884X,40155,"April 24, 2012",4.13
1743607822,48254,"October 1, 2015",4.2
1481426036,111328,"August 11, 2015",4.93
0789318547,125497,"September 22, 2009",4.72
0735315051,36052,"May 1, 2003",4.07
1599900688,165687,"July 9, 2013",4.8
1481461435,65434,"September 22, 2015",3.99
1743214227,364126,"October 1, 2012",4.46
0789313871,384576,"February 21, 2006",4.51
0152061258,248027,"April 1, 2008",4.41
1742208185,916599,"October 1, 2011",4.32
1423109759,162888,"November 4, 2008",4.34
4805310898,365791,"April 10, 2010",4.58
0983812144,222839,"May 1, 2012",4.86
1743604343,538380,"November 1, 2014",4.55
1592701728,1223365,"June 23, 2015",4.67
1743607733,70148,"October 1, 2015",4.89
4805312165,60178,"November 5, 2013",5.0
0789324261,158917,"February 14, 2012",4.51
0761454330,400616,"September 1, 2008",4.28
0789315602,122614,"February 13, 2007",4.23
0714869775,346463,"September 21, 2015",0
1743219164,636891,"October 15, 2013",5.0
1502473178,411912,"September 25, 2014",4.63
1743607849,1251043,"October 1, 2015",4.38
1499677804,306542,"June 15, 2014",4.57
1743214235,132238,"October 1, 2012",5.0
194013711X,1983,"January 13, 2014",4.74
0516273167,586454,"September 1, 2001",4.4
0804840121,356506,"April 10, 2011",4.93
1937616010,1097640,"November 1, 2011",4.66
2733827057,344397,"May 6, 2014",4.57
0618432337,429039,"May 25, 2004",4.08
0762796987,89499,"April 15, 2014",4.16
0778701077,482038,"March 1, 1999",1.0
0316322016,52008,"March 31, 2014",4.7
0399252487,22894,"September 22, 2009",4.81
0689832133,7747,"February 1, 2000",4.67
0316015474,28242,"April 1, 2009",4.74
0316297836,736103,"September 29, 2015",4.82
0060526335,14615,"April 13, 2004",4.83
1442490594,52156,"June 3, 2014",4.44
0142419621,48719,"August 9, 2011",4.77
081186474X,8023,"October 1, 2008",4.8
0374301115,34490,"August 11, 2015",4.91
0399170707,51410,"November 3, 2015",4.49
0374301123,5182,"September 8, 2015",4.81
0545515726,495253,"June 25, 2013",4.6
156145303X,61078,"March 1, 2004",4.77
0142401242,62033,"August 19, 2004",4.84
0312517378,6363,"August 26, 2014",4.7
0547790449,587972,"April 17, 2012",4.75
0316297798,173795,"April 7, 2015",4.49
0140548750,29213,"January 1, 1993",4.69
1442414421,28795,"September 24, 2013",4.56
1609589076,28298,"February 28, 2015",4.93
0060092955,10891,"January 6, 2015",4.51
0763676217,90401,"October 14, 2014",4.49
0140501746,20410,"September 30, 1976",4.83
1596438916,88458,"May 27, 2014",4.88
0060210982,42299,"April 22, 1994",4.85
0061215341,56466,"January 24, 2012",4.67
